_MEMBER_data_imp_1 - 1.8-2.2,_MEMBER_data_imp_1 - 4.5-5.5,_MEMBER_data_imp_1 - 9.0-11.0,_LogP_data_imp_1 - 1.8-2.2,_LogP_data_imp_1 - 4.5-5.5,_LogP_data_imp_1 - 9.0-11.0,GO,Description,_PATTERN_,_RANK_,GiniIndex
1,1,1,-4.1,-3.8,-3.5,hsa05207,Chemical carcinogenesis - receptor activation,M111,3,0
1,1,1,-9.7,-6.4,-9,GO:0061448,connective tissue development,M111,3,0
1,1,1,-3,-3,-5.6,GO:0045619,regulation of lymphocyte differentiation,M111,3,0
1,1,1,-7,-4.5,-7.5,hsa05167,Kaposi sarcoma-associated herpesvirus infection,M111,3,0
1,1,1,-2.3,-2.1,-3.1,GO:0070663,regulation of leukocyte proliferation,M111,3,0
1,1,1,-3.9,-4.7,-4.1,GO:0002250,adaptive immune response,M111,3,0
1,1,1,-8.2,-4.3,-2.8,GO:1901699,cellular response to nitrogen compound,M111,3,0
1,1,1,-13,-5.1,-4.2,GO:1902893,regulation of miRNA transcription,M111,3,0
1,1,1,-2.3,-2.3,-2.3,GO:0001890,placenta development,M111,3,0
1,1,1,-8,-5,-5.7,GO:0021537,telencephalon development,M111,3,0
1,1,1,-4.4,-5.2,-6.1,GO:0045664,regulation of neuron differentiation,M111,3,0
1,1,1,-2.2,-2.4,-2.3,WP3995,Prion disease pathway,M111,3,0
1,1,1,-4.3,-4.7,-6.3,GO:0002694,regulation of leukocyte activation,M111,3,0
1,1,1,-4.6,-3.5,-4,M272,PID CD8 TCR DOWNSTREAM PATHWAY,M111,3,0
1,1,1,-6,-5.9,-3.6,GO:0001819,positive regulation of cytokine production,M111,3,0
1,1,1,-2.7,-2.4,-4.2,R-HSA-983705,Signaling by the B Cell Receptor (BCR),M111,3,0
1,1,1,-3.5,-5.4,-5.2,GO:0042472,inner ear morphogenesis,M111,3,0
1,1,1,-11,-6,-3.4,GO:0045596,negative regulation of cell differentiation,M111,3,0
1,1,1,-4.5,-5.1,-4.5,GO:0048706,embryonic skeletal system development,M111,3,0
1,1,1,-7.7,-2.4,-2,GO:1901652,response to peptide,M111,3,0
1,1,1,-4,-4.8,-2.9,GO:0055123,digestive system development,M111,3,0
1,1,1,-3.4,-4.5,-2.3,GO:0021988,olfactory lobe development,M111,3,0
1,1,1,-2.6,-5.4,-4.1,GO:0021872,forebrain generation of neurons,M111,3,0
1,1,1,-4,-4,-4.2,M10,PID BCR 5PATHWAY,M111,3,0
1,1,1,-6.3,-2.6,-3.6,WP706,Sudden infant death syndrome SIDS susceptibility pathways,M111,3,0
1,1,1,-7.5,-3.4,-4.1,GO:0061061,muscle structure development,M111,3,0
1,1,1,-3.6,-2.9,-2.6,WP4816,TGF beta receptor signaling in skeletal dysplasias,M111,3,0
1,1,1,-2.5,-3.5,-2,GO:0042475,odontogenesis of dentin-containing tooth,M111,3,0
1,1,1,-7.4,-4.2,-9.3,GO:1903706,regulation of hemopoiesis,M111,3,0
1,1,1,-2.1,-2,-2.9,GO:0090103,cochlea morphogenesis,M111,3,0
1,1,1,-8.1,-6.1,-3.7,GO:0050767,regulation of neurogenesis,M111,3,0
1,1,1,-3,-3.1,-4.1,hsa05215,Prostate cancer,M111,3,0
1,1,1,-7.7,-3.8,-5.5,GO:0048705,skeletal system morphogenesis,M111,3,0
1,1,1,-3.4,-2.3,-2.4,GO:1902692,regulation of neuroblast proliferation,M111,3,0
1,1,1,-10,-3.6,-4,GO:0045444,fat cell differentiation,M111,3,0
1,1,1,-10,-9.5,-14,GO:0046649,lymphocyte activation,M111,3,0
1,1,1,-2.1,-3.7,-2,GO:0002053,positive regulation of mesenchymal cell proliferation,M111,3,0
1,1,1,-12,-5.7,-3.9,GO:2000628,regulation of miRNA metabolic process,M111,3,0
1,1,1,-12,-7,-4.3,GO:0035239,tube morphogenesis,M111,3,0
1,1,1,-8.8,-5.3,-3.2,GO:0007178,transmembrane receptor protein serine/threonine kinase signaling pathway,M111,3,0
1,1,1,-9.2,-4.7,-6.5,GO:0061351,neural precursor cell proliferation,M111,3,0
1,1,1,-3.6,-4.7,-2.4,GO:0021772,olfactory bulb development,M111,3,0
1,1,1,-2.9,-2,-2,M36,PID IL27 PATHWAY,M111,3,0
1,1,1,-4.3,-6.2,-3.4,GO:0006954,inflammatory response,M111,3,0
1,1,1,-7.9,-3.2,-2.6,GO:0006351,DNA-templated transcription,M111,3,0
1,1,1,-7.8,-4.1,-3.3,GO:0048514,blood vessel morphogenesis,M111,3,0
1,1,1,-2.5,-3.7,-4,WP69,T cell receptor signaling pathway,M111,3,0
1,1,1,-6.2,-4.1,-3.3,GO:0051962,positive regulation of nervous system development,M111,3,0
1,1,1,-5.6,-5.7,-8,WP23,B cell receptor signaling pathway,M111,3,0
1,1,1,-2.8,-4.8,-5.1,GO:0022409,positive regulation of cell-cell adhesion,M111,3,0
1,1,1,-2.1,-2.9,-3.5,CORUM:2695,ETS2-FOS-JUN complex,M111,3,0
1,1,1,-9.7,-2.2,-5.9,WP236,Adipogenesis,M111,3,0
1,1,1,-11,-8.2,-8.4,GO:0008283,cell population proliferation,M111,3,0
1,1,1,-3.9,-4.6,-4.9,GO:0043583,ear development,M111,3,0
1,1,1,-4.4,-4.5,-3.1,GO:0048565,digestive tract development,M111,3,0
1,1,1,-11,-4.9,-2.4,hsa05166,Human T-cell leukemia virus 1 infection,M111,3,0
1,1,1,-3.4,-3.5,-2.1,R-HSA-8951671,RUNX3 regulates YAP1-mediated transcription,M111,3,0
1,1,1,-10,-6.5,-4.8,GO:0007420,brain development,M111,3,0
1,1,1,-2.5,-2.5,-2.4,GO:0050890,cognition,M111,3,0
1,1,1,-4.8,-3.7,-5.6,GO:0042063,gliogenesis,M111,3,0
1,1,1,-10,-6.2,-7.4,GO:0042110,T cell activation,M111,3,0
1,1,1,-6.4,-6.8,-7.2,GO:0051216,cartilage development,M111,3,0
1,1,1,-5.1,-3.6,-4.3,GO:0060173,limb development,M111,3,0
1,1,1,-7.5,-4.4,-5.1,GO:0030217,T cell differentiation,M111,3,0
1,1,1,-5.7,-3,-2.5,GO:0035914,skeletal muscle cell differentiation,M111,3,0
1,1,1,-10,-7.7,-6.8,M167,PID AP1 PATHWAY,M111,3,0
1,1,1,-3.2,-4.1,-5.4,hsa05221,Acute myeloid leukemia,M111,3,0
1,1,1,-2.1,-3.3,-2.7,GO:0032943,mononuclear cell proliferation,M111,3,0
1,1,1,-2.1,-2.9,-3.5,CORUM:2693,NFAT-JUN-FOS DNA-protein complex,M111,3,0
1,1,1,-2.3,-4.9,-2.1,M26,PID NFKAPPAB ATYPICAL PATHWAY,M111,3,0
1,1,1,-5.6,-6.5,-5.7,GO:0050678,regulation of epithelial cell proliferation,M111,3,0
1,1,1,-3.6,-3.8,-2.3,WP3929,Chemokine signaling pathway,M111,3,0
1,1,1,-2.4,-3,-3.1,GO:0043584,nose development,M111,3,0
1,1,1,-13,-4.9,-4.1,GO:0140747,regulation of ncRNA transcription,M111,3,0
1,1,1,-8.1,-9.6,-6.1,GO:0048562,embryonic organ morphogenesis,M111,3,0
1,1,1,-7.6,-2.1,-2.1,WP3646,Hepatitis C and hepatocellular carcinoma,M111,3,0
1,1,1,-9.6,-12,-6,GO:0070848,response to growth factor,M111,3,0
1,1,1,-2.5,-3.9,-4.8,GO:0048663,neuron fate commitment,M111,3,0
1,1,1,-2.1,-3.3,-2.7,GO:0046651,lymphocyte proliferation,M111,3,0
1,1,1,-9,-7.6,-4.9,GO:0007423,sensory organ development,M111,3,0
1,1,1,-11,-4.6,-6.9,WP4149,White fat cell differentiation,M111,3,0
1,1,1,-3.8,-2.2,-4.6,GO:0046635,positive regulation of alpha-beta T cell activation,M111,3,0
1,1,1,-11,-5.5,-5.2,GO:0060322,head development,M111,3,0
1,1,1,-7.4,-2.8,-2.9,GO:0031348,negative regulation of defense response,M111,3,0
1,1,1,-4.7,-2.8,-2.1,GO:0014013,regulation of gliogenesis,M111,3,0
1,1,1,-3.8,-2.4,-6.7,GO:0030218,erythrocyte differentiation,M111,3,0
1,1,1,-7.8,-5.7,-3.7,GO:0141091,transforming growth factor beta receptor superfamily signaling pathway,M111,3,0
1,1,1,-7.7,-4.7,-12,GO:0030099,myeloid cell differentiation,M111,3,0
1,1,1,-4.9,-3,-2.5,M54,PID IL12 2PATHWAY,M111,3,0
1,1,1,-5,-3.4,-5,GO:0002573,myeloid leukocyte differentiation,M111,3,0
1,1,1,-4.1,-5.3,-2.9,GO:0061138,morphogenesis of a branching epithelium,M111,3,0
1,1,1,-4.1,-2.7,-4.1,hsa04928,"Parathyroid hormone synthesis, secretion and action",M111,3,0
1,1,1,-3.7,-2.2,-3.5,GO:0090102,cochlea development,M111,3,0
1,1,1,-3.2,-2.2,-4.2,GO:0021781,glial cell fate commitment,M111,3,0
1,1,1,-4.6,-7.1,-3.2,GO:0030509,BMP signaling pathway,M111,3,0
1,1,1,-8.8,-6.1,-4,GO:2000630,positive regulation of miRNA metabolic process,M111,3,0
1,1,1,-5.3,-2.7,-3.8,GO:0046631,alpha-beta T cell activation,M111,3,0
1,1,1,-4.1,-2.6,-2.5,WP1528,Physiological and pathological hypertrophy of the heart,M111,3,0
1,1,1,-7.1,-4.6,-5.2,WP2849,Hematopoietic stem cell differentiation,M111,3,0
1,1,1,-4.3,-2.6,-2.8,WP363,Wnt signaling pathway,M111,3,0
1,1,1,-8.6,-5.5,-3.4,GO:0003002,regionalization,M111,3,0
1,1,1,-5,-3.1,-3,GO:0001764,neuron migration,M111,3,0
1,1,1,-2.4,-4.2,-4.4,GO:0045580,regulation of T cell differentiation,M111,3,0
1,1,1,-11,-7.8,-4.7,GO:0009792,embryo development ending in birth or egg hatching,M111,3,0
1,1,1,-3.4,-3.4,-2.2,GO:0048638,regulation of developmental growth,M111,3,0
1,1,1,-3.6,-4.3,-3.2,GO:0002252,immune effector process,M111,3,0
1,1,1,-3.8,-3,-3.3,WP437,EGF EGFR signaling pathway,M111,3,0
1,1,1,-4,-3.1,-4.3,GO:0072089,stem cell proliferation,M111,3,0
1,1,1,-3.2,-3.1,-2.6,GO:0021675,nerve development,M111,3,0
1,1,1,-3.8,-2.7,-2.5,GO:0045665,negative regulation of neuron differentiation,M111,3,0
1,1,1,-2.3,-3.2,-3.6,M122,PID IL2 1PATHWAY,M111,3,0
1,1,1,-4.4,-2.7,-2.2,GO:0007519,skeletal muscle tissue development,M111,3,0
1,1,1,-6,-3.2,-3.3,GO:0030879,mammary gland development,M111,3,0
1,1,1,-5.6,-5,-3.3,GO:0048844,artery morphogenesis,M111,3,0
1,1,1,-2,-4.6,-2.3,GO:0032663,regulation of interleukin-2 production,M111,3,0
1,1,1,-8.8,-5.4,-3.5,GO:0008285,negative regulation of cell population proliferation,M111,3,0
1,1,1,-4.7,-4.1,-4.4,GO:0050867,positive regulation of cell activation,M111,3,0
1,1,1,-2.6,-4.9,-4.7,GO:0002764,immune response-regulating signaling pathway,M111,3,0
1,1,1,-3.6,-3.3,-2.3,GO:0051101,regulation of DNA binding,M111,3,0
1,1,1,-3.8,-2.5,-3.3,GO:0048483,autonomic nervous system development,M111,3,0
1,1,1,-2.2,-2.7,-3,GO:0051250,negative regulation of lymphocyte activation,M111,3,0
1,1,1,-6,-8.3,-2.7,GO:0003151,outflow tract morphogenesis,M111,3,0
1,1,1,-4,-2.2,-5.4,GO:1903708,positive regulation of hemopoiesis,M111,3,0
1,1,1,-3.9,-2,-2.5,GO:0031343,positive regulation of cell killing,M111,3,0
1,1,1,-4.1,-3,-2.3,GO:0060443,mammary gland morphogenesis,M111,3,0
1,1,1,-7.7,-3.4,-2.3,GO:0002065,columnar/cuboidal epithelial cell differentiation,M111,3,0
1,1,1,-3.8,-2.2,-6.2,GO:0034101,erythrocyte homeostasis,M111,3,0
1,1,1,-8.8,-6.3,-3.6,GO:0030855,epithelial cell differentiation,M111,3,0
1,1,1,-3.6,-5.6,-2.6,hsa05321,Inflammatory bowel disease,M111,3,0
1,1,1,-6,-5.5,-2.1,GO:0060562,epithelial tube morphogenesis,M111,3,0
1,1,1,-2.8,-2.3,-2.5,GO:0035115,embryonic forelimb morphogenesis,M111,3,0
1,1,1,-4.3,-4.7,-3.5,GO:0050778,positive regulation of immune response,M111,3,0
1,1,1,-5,-4.5,-2.1,R-HSA-8878166,Transcriptional regulation by RUNX2,M111,3,0
1,1,1,-3.8,-5.6,-4.4,GO:0042471,ear morphogenesis,M111,3,0
1,1,1,-4.5,-4.1,-4.7,GO:0010001,glial cell differentiation,M111,3,0
1,1,1,-3,-2.7,-4,WP4844,Influence of laminopathies on Wnt signaling,M111,3,0
1,1,1,-3.7,-3.9,-3.6,R-HSA-8878159,Transcriptional regulation by RUNX3,M111,3,0
1,1,1,-4.8,-3.9,-2.5,GO:0007498,mesoderm development,M111,3,0
1,1,1,-3.8,-3.1,-2,GO:0003013,circulatory system process,M111,3,0
1,1,1,-5.1,-2.3,-2.4,GO:0002819,regulation of adaptive immune response,M111,3,0
1,1,1,-2.4,-2.6,-3.3,GO:2000106,regulation of leukocyte apoptotic process,M111,3,0
1,1,1,-6.3,-3.5,-4.6,GO:0021543,pallium development,M111,3,0
1,1,1,-3.2,-2.3,-2.2,GO:0061371,determination of heart left/right asymmetry,M111,3,0
1,1,1,-4.2,-2.4,-6.7,hsa04662,B cell receptor signaling pathway,M111,3,0
1,1,1,-3.3,-3.9,-2.4,GO:0051090,regulation of DNA-binding transcription factor activity,M111,3,0
1,1,1,-6,-4.3,-3.9,R-HSA-6785807,Interleukin-4 and Interleukin-13 signaling,M111,3,0
1,1,1,-4.9,-3,-6.7,GO:0071695,anatomical structure maturation,M111,3,0
1,1,1,-5.6,-3.2,-6.2,GO:0060021,roof of mouth development,M111,3,0
1,1,1,-2.6,-3.6,-3.7,GO:0021954,central nervous system neuron development,M111,3,0
1,1,1,-8.5,-4.6,-3,GO:0071417,cellular response to organonitrogen compound,M111,3,0
1,1,1,-12,-3.5,-2.9,GO:0009725,response to hormone,M111,3,0
1,1,1,-2.8,-2.7,-5.1,GO:0021892,cerebral cortex GABAergic interneuron differentiation,M111,3,0
1,1,1,-2.7,-2.8,-3.9,GO:0045621,positive regulation of lymphocyte differentiation,M111,3,0
1,1,1,-8.3,-11,-5.3,GO:0071363,cellular response to growth factor stimulus,M111,3,0
1,1,1,-6.4,-2.9,-7.6,GO:1902105,regulation of leukocyte differentiation,M111,3,0
1,1,1,-2.1,-3.6,-2.7,GO:0050679,positive regulation of epithelial cell proliferation,M111,3,0
1,1,1,-5.4,-2.8,-3.1,M2,PID SMAD2 3NUCLEAR PATHWAY,M111,3,0
1,1,1,-4.6,-3.2,-4.2,GO:1902075,cellular response to salt,M111,3,0
1,1,1,-2.7,-4.3,-3.4,WP5198,Inflammatory bowel disease signaling,M111,3,0
1,1,1,-11,-7.2,-12,GO:1903131,mononuclear cell differentiation,M111,3,0
1,1,1,-7.3,-5.2,-3.5,GO:0001701,in utero embryonic development,M111,3,0
1,1,1,-4.3,-4.1,-2.9,GO:0002263,cell activation involved in immune response,M111,3,0
1,1,1,-8.1,-3.8,-3.3,WP366,TGF beta signaling pathway,M111,3,0
1,1,1,-9.6,-5.5,-3.1,GO:0048732,gland development,M111,3,0
1,1,1,-2.2,-3.5,-3.3,GO:0002274,myeloid leukocyte activation,M111,3,0
1,1,1,-2.6,-2.9,-5.5,GO:0045646,regulation of erythrocyte differentiation,M111,3,0
1,1,1,-2.7,-2.4,-4.5,WP3599,Transcription factor regulation in adipogenesis,M111,3,0
1,1,1,-3,-3.9,-5.2,WP5293,Acute myeloid leukemia,M111,3,0
1,1,1,-2.2,-2.6,-2.5,GO:0021846,cell proliferation in forebrain,M111,3,0
1,1,1,-6.3,-4.5,-3.1,GO:0071560,cellular response to transforming growth factor beta stimulus,M111,3,0
1,1,1,-5.9,-2,-4,WP4211,Transcriptional cascade regulating adipogenesis,M111,3,0
1,1,1,-4.2,-4.9,-2.6,GO:0035050,embryonic heart tube development,M111,3,0
1,1,1,-2.8,-4.6,-5.6,GO:1903039,positive regulation of leukocyte cell-cell adhesion,M111,3,0
1,1,1,-3.7,-2.2,-3.3,WP5083,Neuroinflammation and glutamatergic signaling,M111,3,0
1,1,1,-4.7,-4,-5.1,GO:0051251,positive regulation of lymphocyte activation,M111,3,0
1,1,1,-4.3,-4.1,-5.2,GO:0035107,appendage morphogenesis,M111,3,0
1,1,1,-4.6,-4.8,-2.5,WP4659,Gastrin signaling pathway,M111,3,0
1,1,1,-3.5,-3.6,-4.9,GO:0048872,homeostasis of number of cells,M111,3,0
1,1,1,-12,-12,-8.9,GO:0048568,embryonic organ development,M111,3,0
1,1,1,-2.6,-3.3,-2.4,R-HSA-9006925,Intracellular signaling by second messengers,M111,3,0
1,1,1,-6,-7.3,-2.4,WP2840,Hair follicle development cytodifferentiation part 3 of 3,M111,3,0
1,1,1,-8,-6.8,-4.4,hsa05200,Pathways in cancer,M111,3,0
1,1,1,-6,-8.7,-3.2,GO:0071772,response to BMP,M111,3,0
1,1,1,-3.8,-3,-7,GO:0045639,positive regulation of myeloid cell differentiation,M111,3,0
1,1,1,-7,-3.6,-5.5,R-HSA-9616222,Transcriptional regulation of granulopoiesis,M111,3,0
1,1,1,-3.4,-3.6,-3,WP5130,Th17 cell differentiation pathway,M111,3,0
1,1,1,-4.3,-4.1,-5.2,GO:0035108,limb morphogenesis,M111,3,0
1,1,1,-10,-7.5,-2.2,GO:0048729,tissue morphogenesis,M111,3,0
1,1,1,-8.6,-4.8,-6.6,R-HSA-449147,Signaling by Interleukins,M111,3,0
1,1,1,-4,-4.7,-5.8,GO:0048839,inner ear development,M111,3,0
1,1,1,-6.1,-5.2,-4.5,GO:0007405,neuroblast proliferation,M111,3,0
1,1,1,-3.8,-2.7,-3.1,R-HSA-2559583,Cellular Senescence,M111,3,0
1,1,1,-2.8,-3.9,-2.5,GO:0021895,cerebral cortex neuron differentiation,M111,3,0
1,1,1,-10,-4.3,-4.5,GO:0001944,vasculature development,M111,3,0
1,1,1,-2.4,-4.2,-2.8,GO:0032655,regulation of interleukin-12 production,M111,3,0
1,1,1,-3.5,-4.5,-2.7,GO:0045666,positive regulation of neuron differentiation,M111,3,0
1,1,1,-4.1,-3.2,-3.5,GO:0001708,cell fate specification,M111,3,0
1,1,1,-4,-5.4,-4,GO:0021953,central nervous system neuron differentiation,M111,3,0
1,1,1,-2.1,-2,-2,GO:0048486,parasympathetic nervous system development,M111,3,0
1,1,1,-5.9,-3.9,-3.8,GO:0007517,muscle organ development,M111,3,0
1,1,1,-2,-2.6,-3.5,GO:0070665,positive regulation of leukocyte proliferation,M111,3,0
1,1,1,-3.9,-4.6,-6.4,GO:0051249,regulation of lymphocyte activation,M111,3,0
1,1,1,-12,-8.1,-14,GO:0002521,leukocyte differentiation,M111,3,0
1,1,1,-4.2,-3.9,-2.9,GO:0043370,"regulation of CD4-positive, alpha-beta T cell differentiation",M111,3,0
1,1,1,-2.6,-3.9,-2.1,hsa04062,Chemokine signaling pathway,M111,3,0
1,1,1,-3.2,-2.9,-2.2,GO:0001961,positive regulation of cytokine-mediated signaling pathway,M111,3,0
1,1,1,-5.4,-3.1,-4.5,GO:0048704,embryonic skeletal system morphogenesis,M111,3,0
1,1,1,-4.2,-2.2,-2.2,WP3972,PDGFR beta pathway,M111,3,0
1,1,1,-3.2,-2.2,-2.6,GO:0051098,regulation of binding,M111,3,0
1,1,1,-4.5,-5,-2.3,WP2064,Neural crest differentiation,M111,3,0
1,1,1,-2.5,-3.8,-3.1,GO:0070661,leukocyte proliferation,M111,3,0
1,1,1,-4.4,-3.2,-3.4,GO:0050727,regulation of inflammatory response,M111,3,0
1,1,1,-3.8,-2.4,-2.7,WP560,TGF beta receptor signaling,M111,3,0
1,1,1,-2.8,-4.9,-3.4,GO:0010464,regulation of mesenchymal cell proliferation,M111,3,0
1,1,1,-6.6,-3.9,-2.1,GO:0060537,muscle tissue development,M111,3,0
1,1,1,-9.5,-5.4,-4.4,GO:1902895,positive regulation of miRNA transcription,M111,3,0
1,1,1,-6.4,-3.1,-7.3,GO:0048469,cell maturation,M111,3,0
1,1,1,-2.9,-3.4,-4.2,GO:0050870,positive regulation of T cell activation,M111,3,0
1,1,1,-4.1,-4.3,-5.7,GO:0035113,embryonic appendage morphogenesis,M111,3,0
1,1,1,-4.3,-4.1,-2.9,GO:0002366,leukocyte activation involved in immune response,M111,3,0
1,1,1,-4.5,-4.4,-2.5,GO:0090596,sensory organ morphogenesis,M111,3,0
1,1,1,-6,-8.7,-3.2,GO:0071773,cellular response to BMP stimulus,M111,3,0
1,1,1,-4.6,-4.8,-6.3,GO:0045785,positive regulation of cell adhesion,M111,3,0
1,1,1,-2.8,-4,-2.3,GO:0055057,neuroblast division,M111,3,0
1,1,1,-6.2,-6,-3.6,hsa04659,Th17 cell differentiation,M111,3,0
1,1,1,-4,-3.5,-3.6,GO:0001503,ossification,M111,3,0
1,1,1,-3.9,-2.6,-3.4,GO:0021987,cerebral cortex development,M111,3,0
1,1,1,-6.6,-4,-2.9,GO:0060840,artery development,M111,3,0
1,1,1,-3.4,-4.6,-2.2,GO:0048754,branching morphogenesis of an epithelial tube,M111,3,0
1,1,1,-4.4,-5.8,-2.1,WP3527,Pre implantation embryo,M111,3,0
1,1,1,-3.3,-3.5,-3.5,GO:2000514,"regulation of CD4-positive, alpha-beta T cell activation",M111,3,0
1,1,1,-4.6,-6.3,-4.1,GO:0001763,morphogenesis of a branching structure,M111,3,0
1,1,1,-5.8,-8.3,-2.3,GO:0048863,stem cell differentiation,M111,3,0
1,1,1,-12,-14,-7.9,GO:0045165,cell fate commitment,M111,3,0
1,1,1,-2.1,-2.7,-2.1,GO:0008593,regulation of Notch signaling pathway,M111,3,0
1,1,1,-4.8,-3.7,-3.8,M60,PID NFAT TFPATHWAY,M111,3,0
1,1,1,-3.5,-3.9,-5.2,GO:0097154,GABAergic neuron differentiation,M111,3,0
1,1,1,-9.8,-10,-14,GO:0001775,cell activation,M111,3,0
1,1,1,-2,-2.6,-3.3,M186,PID PDGFRB PATHWAY,M111,3,0
1,1,1,-2.9,-2.1,-4.2,GO:0060872,semicircular canal development,M111,3,0
1,1,1,-2.4,-3,-4,GO:0045582,positive regulation of T cell differentiation,M111,3,0
1,1,1,-3.2,-2,-4.1,GO:0021795,cerebral cortex cell migration,M111,3,0
